node_id,name,frequency,in_degree,out_degree
3635,ENSG00000176393,0.170341,0,5
3636,ENSG00000176396,0.178357,0,8
3637,ENSG00000176410,0.216433,33,7
3638,ENSG00000176428,0.124248,0,37
3639,ENSG00000176444,0.222445,36,10
3640,ENSG00000176454,0.170341,1,24
3641,ENSG00000176463,0.228457,25,14
3642,ENSG00000176476,0.112224,0,4
3643,ENSG00000176531,0.194389,0,64
3644,ENSG00000176593,0.266533,30,4
3645,ENSG00000176728,0.308617,43,2
3646,ENSG00000176732,0.336673,22,2
3647,ENSG00000176749,0.162325,0,7
3648,ENSG00000176771,0.136273,0,5
3649,ENSG00000176783,0.166333,0,7
3650,ENSG00000176809,0.142285,0,14
3651,ENSG00000176834,0.160321,0,5
3652,ENSG00000176853,0.132265,3,17
3653,ENSG00000176900,0.312625,6,1
3654,ENSG00000176904,0.296593,2,1
3655,ENSG00000176909,0.304609,11,2
3656,ENSG00000176919,0.170341,3,30
3657,ENSG00000176922,0.260521,2,2
3658,ENSG00000176928,0.480962,116,0
3659,ENSG00000176945,0.154309,0,12
3660,ENSG00000176946,0.182365,13,21
3661,ENSG00000176978,0.260521,46,4
3662,ENSG00000176986,0.114228,21,51
3663,ENSG00000176994,0.12024,2,34
3664,ENSG00000177025,0.304609,52,6
3665,ENSG00000177030,0.509018,69,0
3666,ENSG00000177034,0.142285,9,16
3667,ENSG00000177051,0.244489,8,6
3668,ENSG00000177096,0.224449,0,3
3669,ENSG00000177105,0.136273,3,13
3670,ENSG00000177119,0.292585,77,11
3671,ENSG00000177125,0.138277,1,27
3672,ENSG00000177156,0.242485,35,4
3673,ENSG00000177169,0.124248,0,14
3674,ENSG00000177181,0.210421,15,8
3675,ENSG00000177189,0.11022,15,71
3676,ENSG00000177192,0.312625,57,8
3677,ENSG00000177225,0.40481,109,1
3678,ENSG00000177239,0.258517,27,1
3679,ENSG00000177302,0.178357,3,5
3680,ENSG00000177311,0.202405,75,23
3681,ENSG00000177350,0.152305,25,4
3682,ENSG00000177380,0.196393,18,15
3683,ENSG00000177383,0.228457,0,6
3684,ENSG00000177406,0.190381,0,4
3685,ENSG00000177410,0.178357,15,11
3686,ENSG00000177432,0.246493,4,6
3687,ENSG00000177459,0.212425,1,0
3688,ENSG00000177463,0.138277,38,19
3689,ENSG00000177469,0.164329,13,14
3690,ENSG00000177479,0.124248,0,34
3691,ENSG00000177485,0.118236,5,41
3692,ENSG00000177519,0.292585,34,8
3693,ENSG00000177542,0.428858,77,0
3694,ENSG00000177548,0.360721,77,1
3695,ENSG00000177570,0.214429,16,17
3696,ENSG00000177600,0.228457,50,7
3697,ENSG00000177606,0.104208,0,25
3698,ENSG00000177613,0.108216,7,85
3699,ENSG00000177685,0.276553,34,9
3700,ENSG00000177694,0.234469,4,0
3701,ENSG00000177700,0.172345,37,18
3702,ENSG00000177721,0.180361,0,0
3703,ENSG00000177732,0.204409,3,28
3704,ENSG00000177733,0.124248,1,30
3705,ENSG00000177830,0.118236,19,54
3706,ENSG00000177853,0.134269,3,15
3707,ENSG00000177943,0.124248,1,55
3708,ENSG00000178026,0.168337,3,21
3709,ENSG00000178028,0.188377,40,15
3710,ENSG00000178031,0.324649,8,0
3711,ENSG00000178035,0.150301,3,20
3712,ENSG00000178057,0.132265,0,73
3713,ENSG00000178074,0.142285,4,13
3714,ENSG00000178078,0.116232,12,154
3715,ENSG00000178093,0.164329,0,14
3716,ENSG00000178127,0.146293,23,28
3717,ENSG00000178149,0.240481,1,1
3718,ENSG00000178162,0.122244,1,12
3719,ENSG00000178201,0.146293,0,10
3720,ENSG00000178409,0.158317,0,37
3721,ENSG00000178449,0.142285,5,5
3722,ENSG00000178460,0.402806,40,0
3723,ENSG00000178467,0.53507,102,0
3724,ENSG00000178605,0.312625,33,5
3725,ENSG00000178631,0.12024,0,8
3726,ENSG00000178662,0.523046,75,1
3727,ENSG00000178685,0.256513,15,1
3728,ENSG00000178715,0.124248,0,7
3729,ENSG00000178719,0.216433,9,8
3730,ENSG00000178741,0.246493,61,3
3731,ENSG00000178802,0.324649,16,1
3732,ENSG00000178821,0.148297,0,46
3733,ENSG00000178896,0.298597,55,4
3734,ENSG00000178927,0.418838,65,0
3735,ENSG00000178950,0.224449,1,1
3736,ENSG00000178952,0.180361,22,23
3737,ENSG00000178966,0.156313,4,13
3738,ENSG00000178974,0.12024,24,36
3739,ENSG00000178996,0.106212,2,154
3740,ENSG00000179008,0.298597,1,0
3741,ENSG00000179044,0.126253,0,10
3742,ENSG00000179085,0.148297,33,23
3743,ENSG00000179115,0.158317,0,65
3744,ENSG00000179134,0.222445,6,1
3745,ENSG00000179151,0.462926,67,1
3746,ENSG00000179195,0.116232,0,57
3747,ENSG00000179222,0.192385,2,21
3748,ENSG00000179240,0.288577,8,0
3749,ENSG00000179241,0.114228,0,7
3750,ENSG00000179256,0.118236,0,7
3751,ENSG00000179271,0.206413,58,24
3752,ENSG00000179295,0.132265,38,37
3753,ENSG00000179362,0.134269,0,7
3754,ENSG00000179526,0.240481,53,9
3755,ENSG00000179588,0.12024,0,123
3756,ENSG00000179598,0.190381,0,8
3757,ENSG00000179604,0.132265,2,21
3758,ENSG00000179627,0.152305,0,18
3759,ENSG00000179673,0.214429,0,6
3760,ENSG00000179698,0.340681,64,1
3761,ENSG00000179709,0.254509,13,1
3762,ENSG00000179772,0.318637,7,0
3763,ENSG00000179813,0.168337,3,2
3764,ENSG00000179818,0.244489,35,6
3765,ENSG00000179820,0.180361,6,12
3766,ENSG00000179832,0.152305,1,19
3767,ENSG00000179862,0.158317,1,14
3768,ENSG00000179886,0.176353,7,18
3769,ENSG00000179889,0.182365,2,10
3770,ENSG00000179909,0.300601,42,14
3771,ENSG00000179918,0.12024,0,17
3772,ENSG00000179922,0.182365,36,24
3773,ENSG00000179950,0.320641,41,0
3774,ENSG00000179967,0.184369,38,17
3775,ENSG00000180011,0.186373,0,12
3776,ENSG00000180035,0.300601,40,2
3777,ENSG00000180044,0.210421,0,0
3778,ENSG00000180178,0.134269,2,10
3779,ENSG00000180185,0.118236,0,7
3780,ENSG00000180190,0.102204,0,2
3781,ENSG00000180263,0.174349,39,29
3782,ENSG00000180279,0.272545,43,13
3783,ENSG00000180304,0.142285,0,0
3784,ENSG00000180357,0.118236,2,42
3785,ENSG00000180398,0.124248,12,40
3786,ENSG00000180447,0.142285,5,40
3787,ENSG00000180488,0.130261,3,15
3788,ENSG00000180543,0.262525,2,2
3789,ENSG00000180596,0.170341,2,2
3790,ENSG00000180611,0.274549,25,7
3791,ENSG00000180626,0.130261,0,22
3792,ENSG00000180628,0.250501,47,4
3793,ENSG00000180667,0.130261,1,17
3794,ENSG00000180694,0.152305,11,38
3795,ENSG00000180776,0.106212,7,66
3796,ENSG00000180822,0.563126,125,0
3797,ENSG00000180884,0.152305,5,15
3798,ENSG00000180900,0.386774,61,0
3799,ENSG00000180921,0.274549,21,3
3800,ENSG00000180992,0.166333,32,20
3801,ENSG00000181019,0.112224,0,9
3802,ENSG00000181026,0.210421,0,0
3803,ENSG00000181035,0.196393,6,15
3804,ENSG00000181061,0.162325,0,14
3805,ENSG00000181090,0.142285,1,30
3806,ENSG00000181097,0.172345,3,21
3807,ENSG00000181104,0.124248,0,5
3808,ENSG00000181135,0.266533,29,1
3809,ENSG00000181192,0.148297,2,18
3810,ENSG00000181220,0.302605,65,0
3811,ENSG00000181264,0.232465,0,2
3812,ENSG00000181274,0.192385,1,9
3813,ENSG00000181378,0.581162,172,0
3814,ENSG00000181381,0.12024,1,5
3815,ENSG00000181392,0.370741,92,7
3816,ENSG00000181396,0.198397,20,10
3817,ENSG00000181404,0.138277,5,47
3818,ENSG00000181481,0.306613,7,0
3819,ENSG00000181523,0.208417,0,5
3820,ENSG00000181555,0.112224,23,54
3821,ENSG00000181588,0.178357,3,13
3822,ENSG00000181638,0.254509,19,4
3823,ENSG00000181652,0.306613,3,0
3824,ENSG00000181666,0.320641,1,0
3825,ENSG00000181751,0.152305,0,13
3826,ENSG00000181778,0.216433,58,19
3827,ENSG00000181798,0.182365,0,5
3828,ENSG00000181908,0.276553,6,4
3829,ENSG00000181924,0.146293,10,36
3830,ENSG00000182013,0.202405,11,15
3831,ENSG00000182022,0.150301,8,42
3832,ENSG00000182107,0.124248,0,16
3833,ENSG00000182108,0.216433,5,1
3834,ENSG00000182109,0.262525,28,8
3835,ENSG00000182118,0.160321,5,21
3836,ENSG00000182154,0.527054,102,0
3837,ENSG00000182173,0.176353,20,14
3838,ENSG00000182195,0.156313,0,1
3839,ENSG00000182196,0.170341,23,7
3840,ENSG00000182272,0.336673,78,6
3841,ENSG00000182318,0.292585,20,1
3842,ENSG00000182325,0.242485,37,12
3843,ENSG00000182362,0.234469,44,12
3844,ENSG00000182446,0.212425,3,0
3845,ENSG00000182492,0.178357,5,2
3846,ENSG00000182512,0.240481,27,4
3847,ENSG00000182534,0.468938,63,0
3848,ENSG00000182568,0.134269,0,116
3849,ENSG00000182584,0.346693,32,1
3850,ENSG00000182600,0.276553,42,5
3851,ENSG00000182612,0.132265,0,4
3852,ENSG00000182621,0.234469,38,11
3853,ENSG00000182636,0.178357,2,12
3854,ENSG00000182648,0.204409,1,4
3855,ENSG00000182667,0.168337,2,2
3856,ENSG00000182774,0.152305,17,16
3857,ENSG00000182809,0.12024,0,20
3858,ENSG00000182827,0.130261,6,20
3859,ENSG00000182872,0.308617,63,2
3860,ENSG00000182903,0.122244,0,21
3861,ENSG00000182916,0.168337,10,23
3862,ENSG00000182944,0.198397,2,13
3863,ENSG00000182952,0.190381,26,10
3864,ENSG00000182973,0.178357,4,8
3865,ENSG00000182983,0.138277,1,33
3866,ENSG00000182993,0.146293,0,30
3867,ENSG00000183010,0.258517,4,16
3868,ENSG00000183011,0.130261,21,50
3869,ENSG00000183020,0.106212,0,22
3870,ENSG00000183048,0.230461,53,29
3871,ENSG00000183049,0.272545,47,17
3872,ENSG00000183060,0.198397,0,10
3873,ENSG00000183066,0.246493,9,1
3874,ENSG00000183077,0.142285,0,34
3875,ENSG00000183087,0.210421,17,12
3876,ENSG00000183186,0.322645,2,0
3877,ENSG00000183207,0.302605,76,2
3878,ENSG00000183208,0.280561,0,1
3879,ENSG00000183248,0.122244,0,64
3880,ENSG00000183258,0.302605,30,3
3881,ENSG00000183283,0.134269,1,67
3882,ENSG00000183309,0.164329,6,17
3883,ENSG00000183317,0.739479,185,0
3884,ENSG00000183337,0.230461,54,7
3885,ENSG00000183401,0.350701,131,7
3886,ENSG00000183444,0.44489,102,0
3887,ENSG00000183520,0.138277,0,8
3888,ENSG00000183576,0.116232,1,46
3889,ENSG00000183580,0.244489,16,15
3890,ENSG00000183605,0.272545,49,10
3891,ENSG00000183648,0.116232,14,60
3892,ENSG00000183665,0.150301,4,15
3893,ENSG00000183684,0.116232,7,119
3894,ENSG00000183718,0.260521,46,6
3895,ENSG00000183723,0.250501,24,7
3896,ENSG00000183751,0.212425,26,6
3897,ENSG00000183763,0.136273,3,28
3898,ENSG00000183770,0.320641,0,1
3899,ENSG00000183807,0.162325,5,22
3900,ENSG00000183808,0.170341,19,7
3901,ENSG00000183828,0.152305,15,18
3902,ENSG00000183844,0.122244,0,47
3903,ENSG00000183888,0.272545,12,0
3904,ENSG00000183929,0.138277,0,5
3905,ENSG00000184007,0.202405,0,14
3906,ENSG00000184014,0.138277,32,37
3907,ENSG00000184058,0.214429,2,14
3908,ENSG00000184110,0.184369,0,12
3909,ENSG00000184117,0.104208,0,20
3910,ENSG00000184154,0.416834,24,0
3911,ENSG00000184162,0.132265,5,56
3912,ENSG00000184194,0.432866,64,0
3913,ENSG00000184205,0.236473,0,10
3914,ENSG00000184207,0.118236,7,94
3915,ENSG00000184209,0.400802,132,4
3916,ENSG00000184216,0.334669,12,1
3917,ENSG00000184221,0.148297,0,8
3918,ENSG00000184254,0.192385,4,6
3919,ENSG00000184271,0.116232,0,24
3920,ENSG00000184281,0.124248,23,42
3921,ENSG00000184304,0.130261,0,45
3922,ENSG00000184307,0.198397,11,15
3923,ENSG00000184363,0.232465,32,21
3924,ENSG00000184378,0.240481,2,8
3925,ENSG00000184388,0.262525,1,1
3926,ENSG00000184402,0.408818,149,1
3927,ENSG00000184428,0.156313,4,17
3928,ENSG00000184436,0.106212,13,50
3929,ENSG00000184470,0.324649,23,1
3930,ENSG00000184500,0.108216,0,0
3931,ENSG00000184508,0.222445,34,10
3932,ENSG00000184517,0.222445,19,3
3933,ENSG00000184564,0.286573,27,5
3934,ENSG00000184575,0.242485,27,2
3935,ENSG00000184640,0.140281,0,49
3936,ENSG00000184669,0.188377,0,12
3937,ENSG00000184702,0.274549,13,4
3938,ENSG00000184709,0.212425,7,11
3939,ENSG00000184719,0.126253,0,5
3940,ENSG00000184731,0.220441,6,5
3941,ENSG00000184785,0.144289,11,21
3942,ENSG00000184792,0.198397,0,4
3943,ENSG00000184828,0.272545,1,7
3944,ENSG00000184838,0.184369,1,1
3945,ENSG00000184840,0.202405,6,12
3946,ENSG00000184856,0.184369,1,0
3947,ENSG00000184857,0.212425,20,5
3948,ENSG00000184867,0.314629,10,0
3949,ENSG00000184887,0.244489,17,10
3950,ENSG00000184897,0.244489,22,6
3951,ENSG00000184898,0.142285,19,63
3952,ENSG00000184905,0.334669,61,7
3953,ENSG00000184924,0.288577,50,7
3954,ENSG00000184949,0.456914,135,0
3955,ENSG00000184967,0.164329,21,32
3956,ENSG00000184983,0.126253,0,4
3957,ENSG00000184986,0.106212,0,48
3958,ENSG00000184990,0.202405,26,2
3959,ENSG00000184992,0.188377,13,11
3960,ENSG00000184999,0.174349,1,11
3961,ENSG00000185000,0.176353,4,13
3962,ENSG00000185015,0.198397,0,0
3963,ENSG00000185024,0.214429,14,27
3964,ENSG00000185043,0.254509,54,8
3965,ENSG00000185049,0.220441,12,12
3966,ENSG00000185085,0.106212,0,35
3967,ENSG00000185090,0.194389,0,5
3968,ENSG00000185122,0.162325,5,10
3969,ENSG00000185129,0.244489,63,9
3970,ENSG00000185168,0.192385,0,5
3971,ENSG00000185187,0.238477,63,12
3972,ENSG00000185189,0.144289,0,42
3973,ENSG00000185201,0.116232,0,25
3974,ENSG00000185222,0.184369,0,1
3975,ENSG00000185246,0.134269,1,37
3976,ENSG00000185252,0.298597,31,2
3977,ENSG00000185262,0.214429,54,21
3978,ENSG00000185278,0.218437,20,6
3979,ENSG00000185290,0.132265,0,11
3980,ENSG00000185298,0.128257,5,49
3981,ENSG00000185303,0.164329,0,2
3982,ENSG00000185306,0.184369,0,0
3983,ENSG00000185324,0.184369,12,21
3984,ENSG00000185347,0.274549,60,9
3985,ENSG00000185352,0.214429,0,1
3986,ENSG00000185386,0.112224,0,153
3987,ENSG00000185418,0.130261,0,1
3988,ENSG00000185437,0.192385,3,22
3989,ENSG00000185495,0.140281,0,10
3990,ENSG00000185504,0.230461,27,20
3991,ENSG00000185507,0.250501,10,3
3992,ENSG00000185515,0.122244,0,21
3993,ENSG00000185522,0.118236,0,75
3994,ENSG00000185532,0.236473,21,9
3995,ENSG00000185591,0.114228,27,39
3996,ENSG00000185596,0.12024,0,40
3997,ENSG00000185614,0.150301,2,28
3998,ENSG00000185615,0.410822,90,1
3999,ENSG00000185619,0.248497,13,10
4000,ENSG00000185624,0.114228,0,32
4001,ENSG00000185630,0.176353,24,35
4002,ENSG00000185633,0.126253,0,8
4003,ENSG00000185650,0.38477,60,1
4004,ENSG00000185652,0.511022,67,0
4005,ENSG00000185658,0.132265,2,67
4006,ENSG00000185716,0.126253,22,29
4007,ENSG00000185730,0.270541,12,5
4008,ENSG00000185803,0.160321,4,26
4009,ENSG00000185813,0.140281,6,39
4010,ENSG00000185837,0.348697,62,3
4011,ENSG00000185838,0.170341,14,20
4012,ENSG00000185885,0.172345,4,11
4013,ENSG00000185896,0.132265,0,1
4014,ENSG00000185973,0.264529,46,23
4015,ENSG00000186010,0.1002,1,165
4016,ENSG00000186017,0.216433,22,8
4017,ENSG00000186026,0.228457,0,4
4018,ENSG00000186073,0.268537,32,8
4019,ENSG00000186088,0.122244,0,12
4020,ENSG00000186184,0.218437,4,4
4021,ENSG00000186198,0.178357,17,23
4022,ENSG00000186212,0.122244,0,31
4023,ENSG00000186222,0.386774,62,3
4024,ENSG00000186288,0.184369,0,2
4025,ENSG00000186468,0.112224,0,47
4026,ENSG00000186471,0.160321,4,3
4027,ENSG00000186493,0.328657,84,12
4028,ENSG00000186522,0.218437,74,17
4029,ENSG00000186532,0.202405,12,4
4030,ENSG00000186566,0.130261,39,24
4031,ENSG00000186575,0.118236,0,18
4032,ENSG00000186577,0.12024,2,56
4033,ENSG00000186594,0.244489,6,1
4034,ENSG00000186660,0.104208,5,71
4035,ENSG00000186665,0.170341,0,14
4036,ENSG00000186716,0.116232,0,21
4037,ENSG00000186765,0.290581,13,2
4038,ENSG00000186792,0.114228,0,24
4039,ENSG00000186806,0.194389,0,9
4040,ENSG00000186812,0.294589,23,1
4041,ENSG00000186814,0.134269,10,74
4042,ENSG00000186818,0.12024,0,9
4043,ENSG00000186832,0.340681,21,2
4044,ENSG00000186891,0.11022,0,63
4045,ENSG00000186907,0.274549,0,0
4046,ENSG00000186910,0.106212,0,16
4047,ENSG00000187013,0.160321,0,30
4048,ENSG00000187051,0.232465,63,29
4049,ENSG00000187079,0.288577,88,12
4050,ENSG00000187097,0.336673,28,1
4051,ENSG00000187098,0.222445,39,13
4052,ENSG00000187122,0.426854,14,0
4053,ENSG00000187140,0.152305,0,9
4054,ENSG00000187147,0.278557,11,6
4055,ENSG00000187186,0.134269,0,67
4056,ENSG00000187189,0.218437,44,12
4057,ENSG00000187231,0.338677,78,7
4058,ENSG00000187240,0.200401,50,7
4059,ENSG00000187244,0.138277,0,29
4060,ENSG00000187372,0.136273,0,4
4061,ENSG00000187492,0.130261,3,9
4062,ENSG00000187531,0.138277,2,47
4063,ENSG00000187546,0.246493,1,0
4064,ENSG00000187555,0.272545,34,1
4065,ENSG00000187566,0.270541,0,5
4066,ENSG00000187595,0.194389,6,4
4067,ENSG00000187605,0.174349,14,6
4068,ENSG00000187608,0.360721,18,0
4069,ENSG00000187650,0.224449,0,4
4070,ENSG00000187653,0.128257,0,0
4071,ENSG00000187695,0.212425,0,0
4072,ENSG00000187730,0.258517,4,0
4073,ENSG00000187742,0.194389,3,8
4074,ENSG00000187778,0.234469,32,9
4075,ENSG00000187801,0.206413,21,8
4076,ENSG00000187837,0.144289,1,30
4077,ENSG00000187840,0.11022,0,58
4078,ENSG00000187860,0.346693,85,2
4079,ENSG00000187866,0.106212,6,78
4080,ENSG00000187889,0.140281,0,6
4081,ENSG00000187954,0.294589,67,5
4082,ENSG00000187961,0.316633,47,4
4083,ENSG00000188021,0.218437,89,7
4084,ENSG00000188092,0.45491,66,0
4085,ENSG00000188130,0.324649,55,2
4086,ENSG00000188153,0.176353,19,3
4087,ENSG00000188177,0.200401,30,6
4088,ENSG00000188229,0.142285,0,17
4089,ENSG00000188234,0.246493,7,5
4090,ENSG00000188242,0.180361,0,0
4091,ENSG00000188290,0.186373,2,49
4092,ENSG00000188313,0.230461,28,13
4093,ENSG00000188315,0.184369,0,52
4094,ENSG00000188342,0.134269,0,8
4095,ENSG00000188352,0.146293,0,25
4096,ENSG00000188368,0.260521,24,3
4097,ENSG00000188419,0.140281,29,14
4098,ENSG00000188493,0.182365,0,22
4099,ENSG00000188522,0.126253,0,8
4100,ENSG00000188554,0.11022,4,59
4101,ENSG00000188559,0.492986,179,1
4102,ENSG00000188573,0.11022,0,20
4103,ENSG00000188603,0.224449,19,8
4104,ENSG00000188641,0.252505,59,12
4105,ENSG00000188643,0.190381,9,23
4106,ENSG00000188690,0.168337,13,37
4107,ENSG00000188706,0.148297,2,17
4108,ENSG00000188732,0.116232,0,42
4109,ENSG00000188735,0.501002,92,0
4110,ENSG00000188747,0.306613,75,5
4111,ENSG00000188807,0.164329,0,20
4112,ENSG00000188817,0.150301,5,3
4113,ENSG00000188818,0.366733,0,0
4114,ENSG00000188846,0.160321,18,8
4115,ENSG00000188848,0.148297,1,22
4116,ENSG00000188856,0.188377,2,8
4117,ENSG00000188883,0.154309,0,15
4118,ENSG00000188895,0.308617,40,1
4119,ENSG00000188906,0.320641,49,5
4120,ENSG00000188933,0.186373,0,7
4121,ENSG00000188959,0.206413,1,9
4122,ENSG00000188986,0.282565,41,4
4123,ENSG00000188994,0.178357,25,14
4124,ENSG00000188997,0.150301,0,1
4125,ENSG00000189046,0.264529,38,18
4126,ENSG00000189060,0.134269,0,31
4127,ENSG00000189114,0.134269,0,8
4128,ENSG00000189134,0.53507,133,0
4129,ENSG00000189157,0.178357,0,6
4130,ENSG00000189159,0.128257,2,32
4131,ENSG00000189171,0.124248,0,21
4132,ENSG00000189180,0.106212,0,61
4133,ENSG00000189227,0.234469,15,13
4134,ENSG00000189306,0.146293,5,29
4135,ENSG00000189308,0.172345,34,5
4136,ENSG00000189362,0.218437,7,9
4137,ENSG00000196141,0.396794,76,0
4138,ENSG00000196177,0.144289,0,8
4139,ENSG00000196199,0.134269,10,47
4140,ENSG00000196235,0.250501,0,0
4141,ENSG00000196236,0.230461,9,1
4142,ENSG00000196263,0.200401,10,7
4143,ENSG00000196295,0.166333,6,11
4144,ENSG00000196305,0.194389,23,10
4145,ENSG00000196313,0.248497,27,5
4146,ENSG00000196323,0.148297,9,5
4147,ENSG00000196338,0.204409,18,9
4148,ENSG00000196345,0.190381,0,11
4149,ENSG00000196352,0.156313,1,39
4150,ENSG00000196363,0.308617,39,2
4151,ENSG00000196365,0.38477,63,0
4152,ENSG00000196366,0.380762,79,0
4153,ENSG00000196367,0.108216,1,42
4154,ENSG00000196372,0.256513,0,3
4155,ENSG00000196388,0.154309,0,29
4156,ENSG00000196396,0.104208,0,13
4157,ENSG00000196405,0.254509,3,0
4158,ENSG00000196418,0.182365,4,0
4159,ENSG00000196422,0.202405,13,22
4160,ENSG00000196431,0.158317,0,1
4161,ENSG00000196436,0.174349,0,18
4162,ENSG00000196440,0.310621,50,2
4163,ENSG00000196456,0.356713,66,0
4164,ENSG00000196458,0.420842,80,0
4165,ENSG00000196470,0.144289,0,1
4166,ENSG00000196497,0.214429,40,13
4167,ENSG00000196504,0.12024,9,92
4168,ENSG00000196544,0.102204,1,137
4169,ENSG00000196547,0.230461,5,2
4170,ENSG00000196549,0.208417,0,3
4171,ENSG00000196557,0.142285,0,49
4172,ENSG00000196586,0.112224,0,38
4173,ENSG00000196597,0.234469,21,3
4174,ENSG00000196628,0.206413,21,18
4175,ENSG00000196642,0.196393,25,17
4176,ENSG00000196668,0.138277,0,26
4177,ENSG00000196670,0.118236,0,43
4178,ENSG00000196683,0.166333,16,13
4179,ENSG00000196693,0.186373,3,2
4180,ENSG00000196712,0.124248,30,51
4181,ENSG00000196715,0.204409,4,7
4182,ENSG00000196724,0.228457,23,7
4183,ENSG00000196730,0.380762,14,0
4184,ENSG00000196739,0.230461,9,14
4185,ENSG00000196756,0.448898,103,0
4186,ENSG00000196757,0.116232,0,42
4187,ENSG00000196781,0.286573,25,1
4188,ENSG00000196782,0.254509,27,3
4189,ENSG00000196793,0.196393,0,5
4190,ENSG00000196812,0.128257,0,94
4191,ENSG00000196834,0.156313,3,1
4192,ENSG00000196850,0.314629,79,9
4193,ENSG00000196943,0.152305,2,9
4194,ENSG00000196976,0.212425,51,12
4195,ENSG00000196998,0.138277,3,86
4196,ENSG00000197043,0.148297,7,26
4197,ENSG00000197070,0.316633,49,8
4198,ENSG00000197081,0.150301,4,4
4199,ENSG00000197106,0.172345,0,1
4200,ENSG00000197121,0.202405,35,22
4201,ENSG00000197142,0.126253,0,61
4202,ENSG00000197147,0.126253,3,33
4203,ENSG00000197149,0.306613,6,0
4204,ENSG00000197150,0.244489,11,8
4205,ENSG00000197162,0.164329,0,24
4206,ENSG00000197168,0.202405,0,4
4207,ENSG00000197191,0.460922,173,1
4208,ENSG00000197217,0.246493,0,2
4209,ENSG00000197226,0.226453,8,7
4210,ENSG00000197238,0.196393,0,4
4211,ENSG00000197265,0.136273,0,16
4212,ENSG00000197312,0.144289,12,14
4213,ENSG00000197321,0.142285,10,61
4214,ENSG00000197323,0.202405,26,2
4215,ENSG00000197343,0.136273,5,49
4216,ENSG00000197345,0.152305,19,18
4217,ENSG00000197363,0.162325,1,25
4218,ENSG00000197444,0.42485,6,0
4219,ENSG00000197461,0.158317,0,6
4220,ENSG00000197498,0.258517,3,6
4221,ENSG00000197558,0.230461,10,12
4222,ENSG00000197565,0.234469,35,14
4223,ENSG00000197579,0.138277,33,25
4224,ENSG00000197608,0.226453,27,5
4225,ENSG00000197674,0.354709,16,1
4226,ENSG00000197728,0.126253,1,25
4227,ENSG00000197748,0.368737,10,0
4228,ENSG00000197756,0.288577,53,8
4229,ENSG00000197774,0.298597,73,8
4230,ENSG00000197776,0.170341,17,11
4231,ENSG00000197822,0.190381,5,4
4232,ENSG00000197837,0.124248,0,9
4233,ENSG00000197858,0.218437,29,8
4234,ENSG00000197930,0.174349,6,22
4235,ENSG00000197956,0.326653,65,6
4236,ENSG00000197958,0.212425,37,7
4237,ENSG00000197961,0.224449,12,12
4238,ENSG00000197969,0.12024,2,30
4239,ENSG00000197971,0.244489,11,2
4240,ENSG00000197977,0.114228,0,9
4241,ENSG00000197982,0.252505,43,7
4242,ENSG00000197984,0.206413,0,6
4243,ENSG00000197989,0.332665,51,2
4244,ENSG00000198028,0.206413,0,0
4245,ENSG00000198040,0.298597,47,4
4246,ENSG00000198046,0.316633,76,2
4247,ENSG00000198053,0.154309,4,32
4248,ENSG00000198055,0.262525,29,7
4249,ENSG00000198075,0.182365,33,20
4250,ENSG00000198105,0.166333,0,8
4251,ENSG00000198121,0.280561,27,10
4252,ENSG00000198131,0.132265,0,43
4253,ENSG00000198142,0.168337,16,13
4254,ENSG00000198146,0.148297,36,31
4255,ENSG00000198160,0.112224,33,47
4256,ENSG00000198162,0.182365,56,14
